w,age,annuity,age_bin,db_pension,stock_owner
61143.54094030823,47,0,40–54,0,1
59776.33115589136,47,0,40–54,0,1
67468.27217846204,22,0,18–39,0,0
66695.14094116272,22,0,18–39,0,0
67126.3397843992,22,0,18–39,0,0
67453.6154807699,22,0,18–39,0,0
66514.5081972316,22,0,18–39,0,0
9349.245147428854,53,0,40–54,0,0
9641.895117723583,53,0,40–54,0,0
10289.154194771443,53,0,40–54,0,0
9656.63953376281,53,0,40–54,0,0
9243.754903518266,53,0,40–54,0,0
11393.240469774028,39,0,18–39,0,1
11781.313158675275,39,0,18–39,0,1
11587.038501723,39,0,18–39,0,1
11799.347862244105,39,0,18–39,0,1
11682.767977052723,39,0,18–39,0,1
44134.17654864478,68,0,65–74,0,1
44090.284544127724,68,0,65–74,0,1
44219.994943057194,68,0,65–74,0,1
44076.816818925116,68,0,65–74,0,1
44224.4782173564,68,0,65–74,0,1
19224.79033520395,40,0,18–39,0,0
18756.836878479393,40,0,18–39,0,0
18938.373454224115,40,0,18–39,0,0
18824.248814027967,40,0,18–39,0,0
18686.684289833807,40,0,18–39,0,0
22839.873398140073,75,0,65–74,0,0
21050.544650651103,75,0,65–74,0,0
21184.16201875968,75,0,65–74,0,0
21841.601700741256,75,0,65–74,0,0
20743.46316493661,75,0,65–74,0,0
15095.152690139734,67,0,65–74,0,1
15229.475296719454,67,0,65–74,0,1
15771.561155293755,67,0,65–74,0,1
15784.476459815089,67,0,65–74,0,1
16130.43491175176,67,0,65–74,0,1
37750.277919028085,37,0,18–39,0,1
37886.95534457721,37,0,18–39,0,1
40737.752676179625,37,0,18–39,0,1
38908.981699507254,37,0,18–39,0,1
62988.449218356924,37,0,18–39,0,1
92421.10111079029,28,0,18–39,0,1
93301.9208029014,28,0,18–39,0,1
91015.38604764362,28,0,18–39,0,1
92456.31404183895,28,0,18–39,0,1
91182.91556279034,28,0,18–39,0,1
14897.317457804416,46,0,40–54,0,0
14842.157126415705,46,0,40–54,0,0
14932.330504117252,46,0,40–54,0,0
15040.625186667781,46,0,40–54,0,0
14948.87399165103,46,0,40–54,0,0
11428.314727213037,56,0,55–64,1,1
10899.288299394442,56,0,55–64,1,1
11268.403699746905,56,0,55–64,1,1
10978.684783601884,56,0,55–64,1,1
11121.53076487016,56,0,55–64,1,1
38057.94566636608,69,0,65–74,0,1
39906.18799778554,69,0,65–74,0,1
40947.63586095608,69,0,65–74,0,1
39383.6841545061,69,0,65–74,0,1
39210.28525268604,69,0,65–74,0,1
24379.727389342384,77,0,75+,0,0
11679.276098746472,77,0,75+,0,0
12600.527492412699,77,0,75+,0,0
11886.42189524825,77,0,75+,0,0
22021.34127692099,77,0,75+,0,0
84000.15226040123,34,0,18–39,0,0
82454.15850650045,34,0,18–39,0,0
83712.4806405544,34,0,18–39,0,0
83770.83348148022,34,0,18–39,0,0
83584.09739538921,34,0,18–39,0,0
272.76788811819426,63,0,55–64,1,1
273.81315337956636,63,0,55–64,1,1
275.33220677311726,63,0,55–64,1,1
281.32119280904124,63,0,55–64,1,1
275.1564888798953,63,0,55–64,1,1
76176.42125037062,76,0,75+,0,1
72076.62447507629,76,0,75+,0,1
71547.11935476762,76,0,75+,0,1
73512.28863063396,76,0,75+,0,1
71147.17287479441,76,0,75+,0,1
6821.111590931522,72,0,65–74,0,1
6517.688587725982,72,0,65–74,0,1
6739.693263501205,72,0,65–74,0,1
6780.545263360672,72,0,65–74,0,1
6246.31607409201,72,0,65–74,0,1
66352.96702274012,78,0,75+,1,1
69582.65257645222,78,0,75+,1,1
75438.3315848046,78,0,75+,1,1
68655.40049431662,78,0,75+,1,1
76617.55328941182,78,0,75+,1,1
8411.864510094918,29,0,18–39,0,0
8433.850388791821,29,0,18–39,0,0
8311.318131690768,29,0,18–39,0,0
8403.561452803871,29,0,18–39,0,0
8356.527829287272,29,0,18–39,0,0
13824.76069263793,85,0,75+,1,0
13277.905049681955,85,0,75+,1,0
13149.863853069528,85,0,75+,1,0
13420.305938184638,85,0,75+,1,0
12625.595119020105,85,0,75+,1,0
16035.811975671024,45,0,40–54,0,1
15986.648427021093,45,0,40–54,0,1
17247.392207121884,45,0,40–54,0,1
16277.924248111562,45,0,40–54,0,1
17468.392906030174,45,0,40–54,0,1
35496.86901564575,67,0,65–74,1,1
35617.98572693802,67,0,65–74,1,1
38363.08646105074,67,0,65–74,1,1
36574.542684666536,67,0,65–74,1,1
38954.28808511863,67,0,65–74,1,1
225.48868492715275,62,0,55–64,0,1
225.3789849668974,62,0,55–64,0,1
226.41336509055483,62,0,55–64,0,1
229.20231224769572,62,0,55–64,0,1
229.3898643851523,62,0,55–64,0,1
64699.64220085065,39,0,18–39,0,0
65018.83154651815,39,0,18–39,0,0
65234.930124200335,39,0,18–39,0,0
66787.33841615029,39,0,18–39,0,0
63131.01926564128,39,0,18–39,0,0
1180.4985135954182,66,0,65–74,0,1
1226.4625690864195,66,0,65–74,0,1
1262.655942298152,66,0,65–74,0,1
1261.6813556010695,66,0,65–74,0,1
1266.1871123998703,66,0,65–74,0,1
25.42308641854235,87,0,75+,0,1
25.034317034594096,87,0,75+,0,1
25.268616440681548,87,0,75+,0,1
25.719386829789087,87,0,75+,0,1
25.556611993521308,87,0,75+,0,1
2849.0648912321244,68,0,65–74,0,1
2808.805313802341,68,0,65–74,0,1
2331.8643556301563,68,0,65–74,0,1
2357.1994532832405,68,0,65–74,0,1
2404.394095867505,68,0,65–74,0,1
5441.281989815106,41,0,40–54,0,1
5893.483943636163,41,0,40–54,0,1
6165.282195891203,41,0,40–54,0,1
5879.829129777848,41,0,40–54,0,1
5554.367733372938,41,0,40–54,0,1
64757.15948021798,31,0,18–39,0,1
64541.647394713866,31,0,18–39,0,1
69668.00347498516,31,0,18–39,0,1
65727.73489259348,31,0,18–39,0,1
70543.20168080366,31,0,18–39,0,1
36702.34208180109,54,0,40–54,0,1
34846.87120881678,54,0,40–54,0,1
35074.49576131032,54,0,40–54,0,1
35484.124860568896,54,0,40–54,0,1
34690.67649374628,54,0,40–54,0,1
20437.9034536413,50,0,40–54,0,1
19404.674171472383,50,0,40–54,0,1
19531.42817036361,50,0,40–54,0,1
19759.532414059802,50,0,40–54,0,1
19317.696275090053,50,0,40–54,0,1
284.94300901002447,58,0,55–64,0,1
281.0300096876843,58,0,55–64,0,1
282.5808859140271,58,0,55–64,0,1
288.74537073607047,58,0,55–64,0,1
287.51610701018257,58,0,55–64,0,1
13812.235963351724,74,0,65–74,0,1
15138.736934256838,74,0,65–74,0,1
16426.399470546265,74,0,65–74,0,1
14702.730529891045,74,0,65–74,0,1
14228.04729372958,74,0,65–74,0,1
19402.66948650984,56,0,55–64,0,0
19406.63579915125,56,0,55–64,0,0
19445.93629316986,56,0,55–64,0,0
19412.31895956687,56,0,55–64,0,0
19449.488654385346,56,0,55–64,0,0
15549.76007650348,63,0,55–64,0,1
17047.812137652807,63,0,55–64,0,1
18483.15974435354,63,0,55–64,0,1
16558.802505607506,63,0,55–64,0,1
16016.470608597021,63,0,55–64,0,1
35243.94373241307,64,0,55–64,0,1
41503.7051901329,64,0,55–64,0,1
29730.267120150944,64,0,55–64,0,1
35623.18738281376,64,0,55–64,0,1
32058.23427733589,64,0,55–64,0,1
37322.8146547258,50,0,40–54,0,1
54333.34989901473,50,0,40–54,0,1
54688.26280875996,50,0,40–54,0,1
55326.95777352347,50,0,40–54,0,1
54089.810613796035,50,0,40–54,0,1
33724.815786160725,62,0,55–64,0,0
33781.882369305575,62,0,55–64,0,0
33711.46258648661,62,0,55–64,0,0
33793.3676972737,62,0,55–64,0,0
33722.171451729446,62,0,55–64,0,0
574.4908653901499,79,0,75+,0,1
577.1996186833948,79,0,75+,0,1
581.6099047958579,79,0,75+,0,1
595.577484263253,79,0,75+,0,1
582.0503690568846,79,0,75+,0,1
62823.4092086363,21,0,18–39,0,0
64409.89249047508,21,0,18–39,0,0
63685.0392208781,21,0,18–39,0,0
64001.458529298776,21,0,18–39,0,0
63894.16071087007,21,0,18–39,0,0
2722.229271765878,61,0,55–64,0,1
2736.849691574391,61,0,55–64,0,1
2768.4697802768774,61,0,55–64,0,1
2827.6751347716954,61,0,55–64,0,1
2745.537839154976,61,0,55–64,0,1
48179.08994506381,40,0,18–39,0,0
49277.387396847254,40,0,18–39,0,0
47824.181750976066,40,0,18–39,0,0
48975.7115143867,40,0,18–39,0,0
48040.42411760424,40,0,18–39,0,0
14481.521725907269,52,0,40–54,0,1
15376.80147800757,52,0,40–54,0,1
15890.59599170361,52,0,40–54,0,1
15287.775014265177,52,0,40–54,0,1
14597.538506735214,52,0,40–54,0,1
11517.007077030854,51,0,40–54,0,0
10858.273757048879,51,0,40–54,0,0
11146.264335135542,51,0,40–54,0,0
11038.46044598059,51,0,40–54,0,0
10988.648408538005,51,0,40–54,0,0
45702.42206487597,52,0,40–54,0,1
45660.7782655458,52,0,40–54,0,1
45932.127882422705,52,0,40–54,0,1
45782.54236962474,52,0,40–54,0,1
45757.4494816363,52,0,40–54,0,1
11428.461795619916,74,0,65–74,0,0
11553.569590681282,74,0,65–74,0,0
10910.695198793488,74,0,65–74,0,0
11084.154323491102,74,0,65–74,0,0
10933.27368433169,74,0,65–74,0,0
37662.16526819348,27,0,18–39,0,0
39165.31902646988,27,0,18–39,0,0
38589.85389007768,27,0,18–39,0,0
37699.92813466804,27,0,18–39,0,0
39311.431950929466,27,0,18–39,0,0
69039.13039076746,69,0,65–74,0,0
65769.4676885624,69,0,65–74,0,0
66435.15832382067,69,0,65–74,0,0
68262.80983955026,69,0,65–74,0,0
66381.54852773013,69,0,65–74,0,0
40348.16838938148,43,0,40–54,0,0
39473.076261451686,43,0,40–54,0,0
39763.63406449226,43,0,40–54,0,0
39751.73662852592,43,0,40–54,0,0
39301.1307424195,43,0,40–54,0,0
39961.53323772192,73,1,65–74,1,1
40071.65500791332,73,1,65–74,1,1
43187.30034531482,73,1,65–74,1,1
41128.43465506599,73,1,65–74,1,1
43829.46562887283,73,1,65–74,1,1
18617.3781091165,91,0,75+,0,0
17049.058178140036,91,0,75+,0,0
17207.45267737545,91,0,75+,0,0
17539.829952758602,91,0,75+,0,0
16816.415970326045,91,0,75+,0,0
32081.335744932047,42,0,40–54,0,1
32460.179602179578,42,0,40–54,0,1
32127.682584755683,42,0,40–54,0,1
32459.705672451895,42,0,40–54,0,1
32309.806215500525,42,0,40–54,0,1
13421.584308752623,31,0,18–39,0,1
13639.879204343812,31,0,18–39,0,1
13372.477769447107,31,0,18–39,0,1
13638.401725134781,31,0,18–39,0,1
13435.692430435593,31,0,18–39,0,1
47746.203687824775,21,0,18–39,0,0
47629.82516842934,21,0,18–39,0,0
47843.19038960121,21,0,18–39,0,0
47456.41045254281,21,0,18–39,0,0
47765.04140840192,21,0,18–39,0,0
457.0543225853349,62,0,55–64,0,1
461.60922832957226,62,0,55–64,0,1
459.0470171672771,62,0,55–64,0,1
469.60515320119697,62,0,55–64,0,1
460.6209555187895,62,0,55–64,0,1
3368.708390966038,63,0,55–64,0,1
3567.0065458999634,63,0,55–64,0,1
3682.0483015708855,63,0,55–64,0,1
3554.457735694472,63,0,55–64,0,1
3433.3196624797847,63,0,55–64,0,1
5262.6874079144,52,0,40–54,0,1
5246.552747019091,52,0,40–54,0,1
5660.307936105187,52,0,40–54,0,1
5342.1446383563325,52,0,40–54,0,1
5732.836698418532,52,0,40–54,0,1
7549.418746793553,48,0,40–54,0,0
7546.082377216133,48,0,40–54,0,0
7564.983835087149,48,0,40–54,0,0
7539.31298469429,48,0,40–54,0,0
7565.233188827272,48,0,40–54,0,0
61164.21911684697,82,0,75+,1,0
61576.38828951538,82,0,75+,1,0
61496.98034990687,82,0,75+,1,0
61662.03464894774,82,0,75+,1,0
61545.8070118285,82,0,75+,1,0
226.5252590627844,75,0,65–74,0,1
225.97725257826784,75,0,65–74,0,1
226.49462770664437,75,0,65–74,0,1
229.1539483154324,75,0,65–74,0,1
230.31084781316923,75,0,65–74,0,1
40096.67804833867,43,0,40–54,0,1
40233.813226957565,43,0,40–54,0,1
43341.83618883429,43,0,40–54,0,1
58302.52363283592,43,0,40–54,0,1
43995.56512470945,43,0,40–54,0,1
54681.10606995261,76,0,75+,1,1
51738.1820173997,76,0,75+,1,1
51358.09162757924,76,0,75+,1,1
52768.73323892344,76,0,75+,1,1
51071.00127160361,76,0,75+,1,1
13514.180113229122,73,0,65–74,0,0
13551.42106261666,73,0,65–74,0,0
14605.069129824466,73,0,65–74,0,0
13908.802507584207,73,0,65–74,0,0
14822.2364054853,73,0,65–74,0,0
32044.013529728138,62,0,55–64,1,1
31919.321095310046,62,0,55–64,1,1
35068.88655998243,62,0,55–64,1,1
32716.809768656683,62,0,55–64,1,1
35482.793698305744,62,0,55–64,1,1
55493.603788867506,60,0,55–64,0,0
56481.93230916447,60,0,55–64,0,0
55558.24711237742,60,0,55–64,0,0
56274.78224755494,60,0,55–64,0,0
55579.14150197603,60,0,55–64,0,0
2000.2287829383604,54,0,40–54,0,0
2121.2282319175306,54,0,40–54,0,0
2205.262803966554,54,0,40–54,0,0
2125.9050595550775,54,0,40–54,0,0
2035.6100047704651,54,0,40–54,0,0
18978.460847591297,56,0,55–64,0,0
19048.973044952538,56,0,55–64,0,0
20504.750225651293,56,0,55–64,0,0
19558.064721885155,56,0,55–64,0,0
20821.24142760156,56,0,55–64,0,0
37565.370607084835,67,0,65–74,0,0
37685.43195594256,67,0,65–74,0,0
40584.75309834763,67,0,65–74,0,0
38678.129046477516,67,0,65–74,0,0
33763.69747808567,67,0,65–74,0,0
35664.825616361704,42,0,40–54,1,0
34796.70283636479,42,0,40–54,1,0
35133.47999772978,42,0,40–54,1,0
34921.76193370114,42,0,40–54,1,0
34666.55942273289,42,0,40–54,1,0
56047.703032655954,41,0,40–54,0,1
54042.739281523754,41,0,40–54,0,1
53513.445374768235,41,0,40–54,0,1
54304.07968758148,41,0,40–54,0,1
53168.977877552534,41,0,40–54,0,1
9364.530835203808,59,0,55–64,0,1
10949.587268021278,59,0,55–64,0,1
7854.256770393338,59,0,55–64,0,1
9311.67772724502,59,0,55–64,0,1
8449.487195234857,59,0,55–64,0,1
20140.92856845973,54,0,40–54,0,0
19402.027441029793,54,0,40–54,0,0
19867.091692256614,54,0,40–54,0,0
19800.559031062683,54,0,40–54,0,0
19546.959266750873,54,0,40–54,0,0
3668.6115468648222,61,0,55–64,0,1
3905.444766647709,61,0,55–64,0,1
4019.2864866335112,61,0,55–64,0,1
3875.811558588502,61,0,55–64,0,1
3741.438597585737,61,0,55–64,0,1
234.40504841469422,74,0,65–74,1,1
232.35820792557143,74,0,65–74,1,1
234.17907026628257,74,0,65–74,1,1
238.92726250760205,74,0,65–74,1,1
235.79059155413827,74,0,65–74,1,1
44753.64267784201,68,0,65–74,1,1
41828.45690231287,68,0,65–74,1,1
41903.83119219523,68,0,65–74,1,1
43623.65127548665,68,0,65–74,1,1
42052.51510837538,68,0,65–74,1,1
9429.144381508917,62,0,55–64,0,0
9480.17175968513,62,0,55–64,0,0
9333.997352581877,62,0,55–64,0,0
9491.064080414708,62,0,55–64,0,0
9357.356024373066,62,0,55–64,0,0
77237.52190051816,81,0,75+,0,0
77758.00472463267,81,0,75+,0,0
77657.7292275668,81,0,75+,0,0
74492.1843908697,81,0,75+,0,0
77719.3870141609,81,0,75+,0,0
103844.32045360224,77,0,75+,0,0
103410.46800521183,77,0,75+,0,0
102919.37834539173,77,0,75+,0,0
103061.93576580622,77,0,75+,0,0
102975.07049632665,77,0,75+,0,0
36045.516438048544,33,0,18–39,0,1
36170.91623161513,33,0,18–39,0,1
38971.65319394674,33,0,18–39,0,1
37152.0846349313,33,0,18–39,0,1
39565.000984951614,33,0,18–39,0,1
8158.516237223954,45,0,40–54,0,1
8193.331623212849,45,0,40–54,0,1
8080.127075443339,45,0,40–54,0,1
8194.282904192505,45,0,40–54,0,1
8094.558410192553,45,0,40–54,0,1
52420.26189030533,75,0,65–74,1,0
51885.80754320611,75,0,65–74,1,0
51426.67980456038,75,0,65–74,1,0
53179.17074009748,75,0,65–74,1,0
51476.894936855635,75,0,65–74,1,0
264.27146309121775,62,0,55–64,0,1
265.2841694689624,62,0,55–64,0,1
266.755905990431,62,0,55–64,0,1
272.5583415816053,62,0,55–64,0,1
266.58566151974406,62,0,55–64,0,1
43293.76921471195,50,0,40–54,0,0
43470.40519286157,50,0,40–54,0,0
46807.06742990195,50,0,40–54,0,0
44678.89778817448,50,0,40–54,0,0
47535.51437987601,50,0,40–54,0,0
45108.35677755124,29,0,18–39,0,0
45184.01841305337,29,0,18–39,0,0
45520.69761407769,29,0,18–39,0,0
44220.71234306785,29,0,18–39,0,0
45558.56293814154,29,0,18–39,0,0
41899.84827551421,41,0,40–54,0,1
49322.591616507656,41,0,40–54,0,1
35345.75021160453,41,0,40–54,0,1
42336.89935717392,41,0,40–54,0,1
38108.6030999636,41,0,40–54,0,1
28272.26890298382,46,0,40–54,0,1
28323.30409725985,46,0,40–54,0,1
28426.22511074797,46,0,40–54,0,1
28496.89822432981,46,0,40–54,0,1
28365.72184832999,46,0,40–54,0,1
33601.62418775414,39,0,18–39,0,1
33743.6098827227,39,0,18–39,0,1
36326.02827321037,39,0,18–39,0,1
34672.74188436479,39,0,18–39,0,1
36884.16758094772,39,0,18–39,0,1
10093.303755294672,60,0,55–64,0,0
10301.073150717524,60,0,55–64,0,0
10280.33850888453,60,0,55–64,0,0
10362.458264944082,60,0,55–64,0,0
10288.654738894773,60,0,55–64,0,0
12437.085281391712,67,0,65–74,0,0
12434.68978436414,67,0,65–74,0,0
12462.954410953958,67,0,65–74,0,0
12437.534077945103,67,0,65–74,0,0
12467.676098859203,67,0,65–74,0,0
15200.124712482533,41,0,40–54,0,0
14846.978673646981,41,0,40–54,0,0
14608.377283867527,41,0,40–54,0,0
14962.775813266071,41,0,40–54,0,0
14495.446341541645,41,0,40–54,0,0
44754.19136275585,54,0,40–54,0,0
44586.93306091747,54,0,40–54,0,0
44837.000630734314,54,0,40–54,0,0
44392.16566626841,54,0,40–54,0,0
44747.78549904618,54,0,40–54,0,0
334.99166527704375,58,0,55–64,0,1
331.6531664144661,58,0,55–64,0,1
341.1094385451909,58,0,55–64,0,1
340.4367829341388,58,0,55–64,0,1
331.7460908932821,58,0,55–64,0,1
43208.98090358141,70,0,65–74,1,1
43231.405268290466,70,0,65–74,1,1
43189.10349601645,70,0,65–74,1,1
43209.57372873587,70,0,65–74,1,1
43181.681265872634,70,0,65–74,1,1
10449.301861907825,71,0,65–74,0,1
9760.894428430047,71,0,65–74,0,1
10167.305449781206,71,0,65–74,0,1
9764.654706518404,71,0,65–74,0,1
9936.542327407346,71,0,65–74,0,1
19223.16664753219,79,0,75+,1,1
21068.59590054771,79,0,75+,1,1
22855.136504731803,79,0,75+,1,1
20469.602983421217,79,0,75+,1,1
19806.719549872847,79,0,75+,1,1
17767.81025838667,70,0,65–74,0,1
17827.23650370736,70,0,65–74,0,1
14807.78103604709,70,0,65–74,0,1
18297.988315073086,70,0,65–74,0,1
19490.2911435803,70,0,65–74,0,1
17400.430618421582,63,0,55–64,1,1
16701.792526416033,63,0,55–64,1,1
16910.927288353258,63,0,55–64,1,1
16842.298620224272,63,0,55–64,1,1
16734.70233240542,63,0,55–64,1,1
11015.933608843572,69,0,65–74,0,0
10567.481177088039,69,0,65–74,0,0
10613.223641329052,69,0,65–74,0,0
11096.23287357715,69,0,65–74,0,0
10711.615570567159,69,0,65–74,0,0
4117.381153925533,70,0,65–74,0,1
4215.127489681571,70,0,65–74,0,1
4376.465978254437,70,0,65–74,0,1
4217.470959821689,70,0,65–74,0,1
4189.351851143532,70,0,65–74,0,1
13136.323723828637,21,0,18–39,0,1
13504.673098626334,21,0,18–39,0,1
13322.046407544623,21,0,18–39,0,1
13465.374994811296,21,0,18–39,0,1
13388.25873563573,21,0,18–39,0,1
46734.31649236926,36,0,18–39,0,1
46931.795172833394,36,0,18–39,0,1
50523.51317141601,36,0,18–39,0,1
48224.06452223454,36,0,18–39,0,1
51299.79288066101,36,0,18–39,0,1
44663.404616855354,62,0,55–64,0,0
42319.791135796535,62,0,55–64,0,0
43123.055015810314,62,0,55–64,0,0
42550.31837720468,62,0,55–64,0,0
42729.30926804832,62,0,55–64,0,0
89628.6633387161,50,0,40–54,0,0
83982.97662268668,50,0,40–54,0,0
85404.59719775441,50,0,40–54,0,0
87590.30629735196,50,0,40–54,0,0
84201.54196697775,50,0,40–54,0,0
14566.62770952767,65,0,55–64,0,1
15963.215460514002,65,0,55–64,0,1
17321.610026138314,65,0,55–64,0,1
15502.486841488528,65,0,55–64,0,1
15007.291331317538,65,0,55–64,0,1
8761.99789551697,57,0,55–64,1,0
8734.895662412115,57,0,55–64,1,0
9419.864094578708,57,0,55–64,1,0
8891.949251511507,57,0,55–64,1,0
9540.172418654553,57,0,55–64,1,0
31401.45038996579,35,0,18–39,0,1
31947.91233970939,35,0,18–39,0,1
31543.920746941112,35,0,18–39,0,1
31719.10725849535,35,0,18–39,0,1
31620.183610098196,35,0,18–39,0,1
2509.1957187845705,52,0,40–54,0,1
2687.557717936409,52,0,40–54,0,1
2819.7147803235307,52,0,40–54,0,1
2685.2095716760937,52,0,40–54,0,1
2525.866587916705,52,0,40–54,0,1
108253.44110452732,59,0,55–64,0,1
99974.87965154545,59,0,55–64,0,1
103401.3354506277,59,0,55–64,0,1
102315.70863072625,59,0,55–64,0,1
100949.68626702086,59,0,55–64,0,1
37432.92806625486,55,0,40–54,0,1
38960.62780125703,55,0,40–54,0,1
38524.78296977309,55,0,40–54,0,1
37326.66680398874,55,0,40–54,0,1
39064.07447360834,55,0,40–54,0,1
49701.7382574288,52,0,40–54,0,1
58538.039324936326,52,0,40–54,0,1
41940.168154075036,52,0,40–54,0,1
50271.395370162616,52,0,40–54,0,1
